timestamp,building_id,floor,room_id,room_type,capacity,current_occupancy,occupancy_percentage,entry_count,exit_count,day_type,hour,temperature,utilization_status
2026-03-19 06:30,B3,1,CONF-B3180,Conference Room,100,4,4.0,2,2,Weekday,6,24.1,Underutilized
2026-03-19 07:30,B3,5,CAF-B3539,Cafeteria,120,5,4.2,2,2,Weekday,7,25.1,Underutilized
2026-03-19 08:15,B2,3,MEET-B2396,Meeting Room,20,12,60.0,12,11,Weekday,8,23.9,Normally Utilized
2026-03-19 09:00,B1,1,LAB-B1159,Laboratory,15,10,66.7,6,8,Weekday,9,23.4,Normally Utilized
2026-03-19 09:15,B2,2,MEET-B2255,Meeting Room,12,8,66.7,4,6,Weekday,9,23.6,Normally Utilized
2026-03-19 10:00,B2,4,MEET-B2458,Meeting Room,20,17,85.0,9,5,Weekday,10,22.4,Highly Utilized
2026-03-19 10:45,B1,5,OFF-B1527,Office,25,20,80.0,9,7,Weekday,10,25.2,Highly Utilized
2026-03-19 11:30,B3,3,CLASS-B3368,Classroom,50,24,48.0,13,10,Weekday,11,20.8,Normally Utilized
2026-03-19 12:15,B2,2,MEET-B2235,Meeting Room,12,7,58.3,7,9,Weekday,12,23.3,Normally Utilized
2026-03-19 12:45,B1,5,LAB-B1557,Laboratory,15,11,73.3,2,15,Weekday,12,24.7,Highly Utilized
2026-03-19 13:30,B1,2,COM-B1295,Common Area,60,48,80.0,10,10,Weekday,13,20.7,Highly Utilized
2026-03-19 14:00,B1,5,MEET-B1525,Meeting Room,20,17,85.0,3,13,Weekday,14,22.5,Highly Utilized
2026-03-19 14:30,B1,3,LAB-B1323,Laboratory,15,10,66.7,9,5,Weekday,14,24.1,Normally Utilized
2026-03-19 14:45,B3,5,CONF-B3560,Conference Room,100,10,10.0,11,14,Weekday,14,21.2,Underutilized
2026-03-19 15:45,B2,2,CONF-B2213,Conference Room,100,62,62.0,4,9,Weekday,15,21.0,Normally Utilized
2026-03-19 16:45,B2,3,OFF-B2336,Office,40,28,70.0,4,6,Weekday,16,25.2,Highly Utilized
2026-03-19 17:45,B3,4,MEET-B3425,Meeting Room,20,9,45.0,0,11,Weekday,17,21.3,Normally Utilized
2026-03-19 18:30,B2,3,CAF-B2322,Cafeteria,120,101,84.2,12,0,Weekday,18,22.4,Highly Utilized
2026-03-19 19:15,B2,4,MEET-B2485,Meeting Room,12,0,0.0,2,0,Weekday,19,21.1,Underutilized
2026-03-19 19:45,B1,1,OFF-B1118,Office,40,2,5.0,2,2,Weekday,19,21.0,Underutilized
2026-03-19 20:00,B3,2,CONF-B3247,Conference Room,100,3,3.0,1,2,Weekday,20,22.3,Underutilized
2026-03-19 20:15,B2,2,OFF-B2226,Office,25,0,0.0,0,0,Weekday,20,23.0,Underutilized
2026-03-19 20:30,B2,2,MEET-B2296,Meeting Room,12,0,0.0,2,2,Weekday,20,22.9,Underutilized
2026-03-19 21:00,B2,5,OFF-B2568,Office,25,2,8.0,1,0,Weekday,21,23.5,Underutilized
2026-03-19 21:30,B3,1,CAF-B3146,Cafeteria,120,6,5.0,0,0,Weekday,21,21.7,Underutilized
2026-03-19 22:15,B3,1,MEET-B3161,Meeting Room,20,1,5.0,1,2,Weekday,22,22.8,Underutilized
2026-03-19 22:45,B3,3,CONF-B3381,Conference Room,100,8,8.0,0,0,Weekday,22,21.2,Underutilized
2026-03-19 23:15,B3,1,CLASS-B3154,Classroom,50,4,8.0,2,0,Weekday,23,22.0,Underutilized
2026-03-19 23:45,B3,4,COM-B3490,Common Area,60,3,5.0,2,0,Weekday,23,24.6,Underutilized
2026-03-20 00:30,B1,3,CLASS-B1335,Classroom,50,3,6.0,2,2,Weekday,0,21.9,Underutilized
2026-03-20 01:30,B3,5,CONF-B3545,Conference Room,100,1,1.0,2,1,Weekday,1,24.5,Underutilized
2026-03-20 02:15,B1,5,MEET-B1515,Meeting Room,12,1,8.3,2,1,Weekday,2,23.9,Underutilized
2026-03-20 02:30,B1,2,CONF-B1241,Conference Room,100,3,3.0,2,1,Weekday,2,21.0,Underutilized
2026-03-20 03:15,B3,4,COM-B3437,Common Area,60,4,6.7,1,0,Weekday,3,25.5,Underutilized
2026-03-20 03:30,B3,4,CONF-B3481,Conference Room,100,3,3.0,1,0,Weekday,3,22.0,Underutilized
2026-03-20 04:00,B3,5,OFF-B3522,Office,25,1,4.0,1,0,Weekday,4,25.4,Underutilized
2026-03-20 04:30,B3,4,CAF-B3498,Cafeteria,120,9,7.5,1,2,Weekday,4,22.3,Underutilized
2026-03-20 05:00,B3,1,MEET-B3175,Meeting Room,20,1,5.0,1,0,Weekday,5,22.3,Underutilized
2026-03-20 05:45,B2,2,OFF-B2270,Office,25,1,4.0,0,2,Weekday,5,23.9,Underutilized
2026-03-20 06:30,B3,2,MEET-B3214,Meeting Room,20,0,0.0,1,2,Weekday,6,23.9,Underutilized
2026-03-20 07:30,B1,4,CLASS-B1438,Classroom,50,1,2.0,0,1,Weekday,7,20.7,Underutilized
2026-03-20 08:15,B1,1,OFF-B1144,Office,25,17,68.0,12,14,Weekday,8,21.1,Normally Utilized
2026-03-20 09:15,B3,1,CLASS-B3179,Classroom,50,33,66.0,2,2,Weekday,9,22.1,Normally Utilized
2026-03-20 10:15,B2,1,MEET-B2141,Meeting Room,12,7,58.3,11,12,Weekday,10,23.7,Normally Utilized
2026-03-20 10:30,B3,1,OFF-B3139,Office,40,19,47.5,3,7,Weekday,10,24.2,Normally Utilized
2026-03-20 11:30,B2,5,CONF-B2535,Conference Room,100,67,67.0,9,15,Weekday,11,22.5,Normally Utilized
2026-03-20 12:30,B3,2,OFF-B3271,Office,25,10,40.0,1,2,Weekday,12,24.7,Normally Utilized
2026-03-20 12:45,B1,2,CAF-B1259,Cafeteria,120,96,80.0,4,5,Weekday,12,24.1,Highly Utilized
2026-03-20 13:30,B2,1,OFF-B2136,Office,25,25,100.0,9,14,Weekday,13,23.6,Overcrowded
2026-03-20 13:45,B2,5,CLASS-B2537,Classroom,50,37,74.0,0,14,Weekday,13,21.6,Highly Utilized
2026-03-20 14:30,B2,3,CLASS-B2365,Classroom,50,36,72.0,10,10,Weekday,14,22.2,Highly Utilized
2026-03-20 15:30,B3,2,CLASS-B3213,Classroom,50,40,80.0,14,11,Weekday,15,21.4,Highly Utilized
2026-03-20 16:00,B3,5,OFF-B3584,Office,25,13,52.0,3,13,Weekday,16,23.9,Normally Utilized
2026-03-20 17:00,B1,3,CAF-B1369,Cafeteria,120,94,78.3,11,15,Weekday,17,25.4,Highly Utilized
2026-03-20 17:15,B1,4,OFF-B1485,Office,25,19,76.0,1,9,Weekday,17,22.4,Highly Utilized
2026-03-20 18:00,B3,1,MEET-B3182,Meeting Room,20,10,50.0,7,3,Weekday,18,23.1,Normally Utilized
2026-03-20 19:00,B1,1,OFF-B1170,Office,25,0,0.0,0,2,Weekday,19,21.4,Underutilized
2026-03-20 20:00,B3,3,CAF-B3365,Cafeteria,120,11,9.2,2,1,Weekday,20,21.6,Underutilized
2026-03-20 20:30,B2,1,MEET-B2114,Meeting Room,12,0,0.0,1,1,Weekday,20,21.1,Underutilized
2026-03-20 21:15,B3,2,MEET-B3225,Meeting Room,20,1,5.0,1,0,Weekday,21,22.3,Underutilized
2026-03-20 22:15,B2,4,CONF-B2499,Conference Room,100,0,0.0,2,1,Weekday,22,21.9,Underutilized
2026-03-20 22:30,B2,1,OFF-B2175,Office,25,1,4.0,0,1,Weekday,22,22.0,Underutilized
2026-03-20 23:30,B1,4,COM-B1486,Common Area,60,0,0.0,0,0,Weekday,23,20.6,Underutilized
2026-03-21 00:00,B1,4,MEET-B1415,Meeting Room,12,0,0.0,2,1,Weekend,0,21.8,Underutilized
2026-03-21 01:00,B2,2,COM-B2272,Common Area,60,4,6.7,2,1,Weekend,1,23.8,Underutilized
2026-03-21 01:30,B2,2,MEET-B2215,Meeting Room,20,1,5.0,0,2,Weekend,1,23.8,Underutilized
2026-03-21 02:30,B1,5,CLASS-B1519,Classroom,50,6,12.0,0,0,Weekend,2,23.2,Underutilized
2026-03-21 03:15,B1,2,CAF-B1261,Cafeteria,120,8,6.7,2,1,Weekend,3,20.6,Underutilized
2026-03-21 04:00,B2,2,LAB-B2261,Laboratory,15,1,6.7,1,0,Weekend,4,22.8,Underutilized
2026-03-21 05:00,B1,4,OFF-B1448,Office,40,2,5.0,1,0,Weekend,5,23.5,Underutilized
2026-03-21 05:45,B1,3,CAF-B1322,Cafeteria,120,16,13.3,1,1,Weekend,5,22.8,Underutilized
2026-03-21 06:45,B3,3,MEET-B3335,Meeting Room,20,1,5.0,1,1,Weekend,6,23.3,Underutilized
2026-03-21 07:00,B1,2,CAF-B1256,Cafeteria,120,16,13.3,0,2,Weekend,7,23.5,Underutilized
2026-03-21 07:30,B1,3,OFF-B1318,Office,25,1,4.0,2,0,Weekend,7,25.3,Underutilized
2026-03-21 07:45,B1,5,MEET-B1535,Meeting Room,12,0,0.0,1,2,Weekend,7,23.6,Underutilized
2026-03-21 08:00,B1,5,MEET-B1579,Meeting Room,20,2,10.0,1,13,Weekend,8,22.3,Underutilized
2026-03-21 08:30,B2,1,COM-B2145,Common Area,60,1,1.7,4,15,Weekend,8,25.3,Underutilized
2026-03-21 08:45,B2,2,LAB-B2216,Laboratory,15,0,0.0,14,1,Weekend,8,24.3,Underutilized
2026-03-21 09:30,B3,5,MEET-B3522,Meeting Room,20,2,10.0,7,9,Weekend,9,22.4,Underutilized
2026-03-21 10:15,B1,4,OFF-B1424,Office,40,4,10.0,7,5,Weekend,10,25.0,Underutilized
2026-03-21 11:00,B1,2,OFF-B1214,Office,25,1,4.0,14,11,Weekend,11,20.9,Underutilized
2026-03-21 12:00,B1,1,MEET-B1184,Meeting Room,20,2,10.0,8,7,Weekend,12,20.8,Underutilized
2026-03-21 13:00,B3,4,CLASS-B3460,Classroom,50,3,6.0,5,5,Weekend,13,23.9,Underutilized
2026-03-21 13:15,B1,5,OFF-B1540,Office,25,0,0.0,2,11,Weekend,13,22.4,Underutilized
2026-03-21 13:30,B1,3,CLASS-B1390,Classroom,50,5,10.0,2,7,Weekend,13,21.7,Underutilized
2026-03-21 13:45,B2,1,OFF-B2119,Office,25,1,4.0,9,7,Weekend,13,23.9,Underutilized
2026-03-21 14:00,B3,2,OFF-B3285,Office,25,2,8.0,14,9,Weekend,14,23.2,Underutilized
2026-03-21 14:45,B2,1,CLASS-B2191,Classroom,50,5,10.0,0,1,Weekend,14,21.4,Underutilized
2026-03-21 15:15,B2,5,COM-B2533,Common Area,60,7,11.7,4,13,Weekend,15,21.0,Underutilized
2026-03-21 15:45,B3,5,COM-B3513,Common Area,60,6,10.0,0,2,Weekend,15,21.4,Underutilized
2026-03-21 16:15,B3,2,OFF-B3261,Office,40,0,0.0,14,6,Weekend,16,24.4,Underutilized
2026-03-21 16:45,B3,1,OFF-B3161,Office,40,0,0.0,9,3,Weekend,16,21.0,Underutilized
2026-03-21 17:45,B3,3,OFF-B3362,Office,40,1,2.5,10,1,Weekend,17,24.6,Underutilized
2026-03-21 18:45,B3,4,CONF-B3426,Conference Room,100,11,11.0,15,1,Weekend,18,25.1,Underutilized
2026-03-21 19:15,B2,1,CONF-B2125,Conference Room,100,3,3.0,0,2,Weekend,19,21.2,Underutilized
2026-03-21 20:15,B3,2,OFF-B3255,Office,25,1,4.0,1,0,Weekend,20,25.3,Underutilized
2026-03-21 21:15,B2,1,CONF-B2139,Conference Room,100,7,7.0,2,2,Weekend,21,24.7,Underutilized
2026-03-21 22:00,B3,3,CONF-B3375,Conference Room,100,11,11.0,0,1,Weekend,22,22.0,Underutilized
2026-03-21 22:15,B2,4,COM-B2485,Common Area,60,0,0.0,2,1,Weekend,22,22.0,Underutilized
2026-03-21 22:30,B2,1,LAB-B2195,Laboratory,15,0,0.0,1,0,Weekend,22,23.8,Underutilized
2026-03-21 23:15,B3,4,MEET-B3438,Meeting Room,20,0,0.0,2,0,Weekend,23,22.7,Underutilized
2026-03-22 00:00,B2,3,COM-B2337,Common Area,60,6,10.0,2,0,Weekend,0,21.8,Underutilized
2026-03-22 00:45,B1,1,CONF-B1164,Conference Room,100,5,5.0,0,0,Weekend,0,22.6,Underutilized
2026-03-22 01:15,B2,4,OFF-B2469,Office,40,2,5.0,0,1,Weekend,1,22.7,Underutilized
2026-03-22 02:00,B1,3,COM-B1355,Common Area,60,6,10.0,2,1,Weekend,2,24.8,Underutilized
2026-03-22 03:00,B3,4,LAB-B3463,Laboratory,15,2,13.3,1,2,Weekend,3,24.3,Underutilized
2026-03-22 03:45,B1,3,MEET-B1388,Meeting Room,12,1,8.3,0,2,Weekend,3,21.9,Underutilized
2026-03-22 04:15,B2,5,CAF-B2568,Cafeteria,120,3,2.5,2,0,Weekend,4,22.0,Underutilized
2026-03-22 05:15,B3,2,COM-B3258,Common Area,60,5,8.3,2,1,Weekend,5,23.6,Underutilized
2026-03-22 06:15,B1,4,MEET-B1440,Meeting Room,12,1,8.3,2,0,Weekend,6,21.5,Underutilized
2026-03-22 06:45,B2,3,OFF-B2365,Office,25,0,0.0,0,0,Weekend,6,23.2,Underutilized
2026-03-22 07:30,B2,3,OFF-B2328,Office,25,1,4.0,1,2,Weekend,7,23.1,Underutilized
2026-03-22 07:45,B1,1,LAB-B1182,Laboratory,15,1,6.7,1,0,Weekend,7,23.6,Underutilized
2026-03-22 08:30,B2,3,CLASS-B2377,Classroom,50,4,8.0,1,12,Weekend,8,22.4,Underutilized
2026-03-22 09:00,B3,2,CONF-B3225,Conference Room,100,5,5.0,0,6,Weekend,9,23.4,Underutilized
2026-03-22 09:45,B3,4,CONF-B3446,Conference Room,100,14,14.0,0,14,Weekend,9,24.4,Underutilized
2026-03-22 10:30,B1,3,MEET-B1378,Meeting Room,20,1,5.0,11,13,Weekend,10,24.3,Underutilized
2026-03-22 10:45,B3,1,MEET-B3128,Meeting Room,20,2,10.0,4,13,Weekend,10,22.8,Underutilized
2026-03-22 11:45,B1,5,CLASS-B1534,Classroom,50,6,12.0,5,12,Weekend,11,25.5,Underutilized
2026-03-22 12:15,B1,1,LAB-B1194,Laboratory,15,0,0.0,8,11,Weekend,12,23.8,Underutilized
2026-03-22 13:15,B3,5,CAF-B3577,Cafeteria,120,1,0.8,0,1,Weekend,13,25.3,Underutilized
2026-03-22 14:00,B1,5,COM-B1597,Common Area,60,4,6.7,12,1,Weekend,14,21.3,Underutilized
2026-03-22 15:00,B2,3,MEET-B2392,Meeting Room,12,0,0.0,12,2,Weekend,15,21.5,Underutilized
2026-03-22 16:00,B2,1,OFF-B2183,Office,25,2,8.0,7,13,Weekend,16,24.4,Underutilized
2026-03-22 17:00,B2,3,CLASS-B2326,Classroom,50,4,8.0,7,12,Weekend,17,23.1,Underutilized
2026-03-22 17:45,B2,1,MEET-B2121,Meeting Room,12,0,0.0,1,11,Weekend,17,23.7,Underutilized
2026-03-22 18:30,B1,5,MEET-B1567,Meeting Room,12,0,0.0,0,8,Weekend,18,21.0,Underutilized
2026-03-22 19:30,B3,4,OFF-B3452,Office,40,1,2.5,1,0,Weekend,19,20.8,Underutilized
2026-03-22 20:00,B3,2,LAB-B3215,Laboratory,15,1,6.7,2,2,Weekend,20,20.6,Underutilized
2026-03-22 20:30,B3,4,LAB-B3418,Laboratory,15,1,6.7,2,1,Weekend,20,25.2,Underutilized
2026-03-22 20:45,B3,3,CONF-B3395,Conference Room,100,1,1.0,2,0,Weekend,20,25.2,Underutilized
2026-03-22 21:45,B2,3,CONF-B2332,Conference Room,100,8,8.0,2,1,Weekend,21,21.7,Underutilized
2026-03-22 22:45,B1,3,CAF-B1387,Cafeteria,120,2,1.7,0,0,Weekend,22,21.8,Underutilized
2026-03-22 23:30,B2,1,CAF-B2136,Cafeteria,120,8,6.7,0,1,Weekend,23,21.2,Underutilized
2026-03-22 23:45,B1,4,MEET-B1469,Meeting Room,20,0,0.0,1,2,Weekend,23,22.1,Underutilized
2026-03-23 00:45,B2,3,MEET-B2338,Meeting Room,20,0,0.0,0,0,Weekday,0,25.5,Underutilized
2026-03-23 01:15,B2,2,MEET-B2245,Meeting Room,20,0,0.0,0,0,Weekday,1,23.5,Underutilized
2026-03-23 02:00,B3,4,CONF-B3421,Conference Room,100,9,9.0,0,2,Weekday,2,22.0,Underutilized
2026-03-23 03:00,B3,2,OFF-B3295,Office,40,1,2.5,0,2,Weekday,3,21.6,Underutilized
2026-03-23 03:30,B2,2,LAB-B2257,Laboratory,15,1,6.7,2,2,Weekday,3,22.6,Underutilized
2026-03-23 04:30,B3,2,OFF-B3277,Office,25,1,4.0,1,1,Weekday,4,23.6,Underutilized
2026-03-23 05:00,B2,5,OFF-B2525,Office,25,1,4.0,0,2,Weekday,5,21.3,Underutilized
2026-03-23 06:00,B2,3,OFF-B2386,Office,25,1,4.0,2,0,Weekday,6,25.0,Underutilized
2026-03-23 06:45,B3,5,OFF-B3584,Office,25,0,0.0,1,2,Weekday,6,22.3,Underutilized
2026-03-23 07:00,B2,3,CAF-B2382,Cafeteria,120,8,6.7,0,0,Weekday,7,22.2,Underutilized
2026-03-23 08:00,B3,2,CLASS-B3285,Classroom,50,26,52.0,11,0,Weekday,8,21.8,Normally Utilized
2026-03-23 08:45,B3,1,OFF-B3146,Office,40,32,80.0,3,1,Weekday,8,22.5,Highly Utilized
2026-03-23 09:00,B3,4,CONF-B3477,Conference Room,100,44,44.0,10,13,Weekday,9,20.7,Normally Utilized
2026-03-23 09:45,B2,3,MEET-B2395,Meeting Room,12,8,66.7,8,4,Weekday,9,24.7,Normally Utilized
2026-03-23 10:00,B2,4,COM-B2469,Common Area,60,34,56.7,2,1,Weekday,10,22.3,Normally Utilized
2026-03-23 11:00,B2,2,LAB-B2259,Laboratory,15,0,0.0,13,3,Weekday,11,22.5,Underutilized
2026-03-23 11:30,B2,4,CONF-B2463,Conference Room,100,73,73.0,1,4,Weekday,11,21.5,Highly Utilized
2026-03-23 12:30,B1,2,OFF-B1225,Office,25,17,68.0,15,5,Weekday,12,23.4,Normally Utilized
2026-03-23 13:15,B1,5,OFF-B1599,Office,40,16,40.0,15,14,Weekday,13,21.7,Normally Utilized
2026-03-23 13:30,B1,1,OFF-B1196,Office,40,19,47.5,15,8,Weekday,13,23.4,Normally Utilized
2026-03-23 13:45,B2,2,LAB-B2221,Laboratory,15,6,40.0,11,5,Weekday,13,25.3,Normally Utilized
2026-03-23 14:15,B3,2,LAB-B3290,Laboratory,15,6,40.0,2,3,Weekday,14,20.7,Normally Utilized
2026-03-23 15:00,B1,2,OFF-B1259,Office,40,21,52.5,8,12,Weekday,15,20.6,Normally Utilized
2026-03-23 15:45,B1,4,CONF-B1456,Conference Room,100,79,79.0,0,9,Weekday,15,25.0,Highly Utilized
2026-03-23 16:30,B2,5,CONF-B2524,Conference Room,100,90,90.0,9,8,Weekday,16,20.9,Highly Utilized
2026-03-23 17:00,B3,2,MEET-B3277,Meeting Room,12,4,33.3,7,10,Weekday,17,23.1,Normally Utilized
2026-03-23 17:45,B1,1,LAB-B1135,Laboratory,15,7,46.7,4,10,Weekday,17,25.0,Normally Utilized
2026-03-23 18:00,B2,2,COM-B2231,Common Area,60,44,73.3,6,12,Weekday,18,24.1,Highly Utilized
2026-03-23 19:00,B3,1,MEET-B3175,Meeting Room,12,0,0.0,0,2,Weekday,19,25.4,Underutilized
2026-03-23 19:45,B3,4,CLASS-B3430,Classroom,50,4,8.0,0,0,Weekday,19,21.6,Underutilized
2026-03-23 20:45,B3,5,OFF-B3532,Office,40,3,7.5,0,2,Weekday,20,23.3,Underutilized
2026-03-23 21:45,B3,5,OFF-B3565,Office,25,0,0.0,2,2,Weekday,21,23.7,Underutilized
2026-03-23 22:45,B2,1,CONF-B2146,Conference Room,100,7,7.0,1,1,Weekday,22,24.9,Underutilized
2026-03-23 23:45,B1,1,COM-B1187,Common Area,60,2,3.3,1,0,Weekday,23,25.2,Underutilized
2026-03-24 00:00,B1,4,COM-B1426,Common Area,60,3,5.0,1,1,Weekday,0,22.8,Underutilized
2026-03-24 01:00,B1,4,MEET-B1474,Meeting Room,20,0,0.0,1,1,Weekday,1,23.2,Underutilized
2026-03-24 02:00,B3,1,MEET-B3183,Meeting Room,12,0,0.0,2,2,Weekday,2,23.0,Underutilized
2026-03-24 02:45,B2,3,LAB-B2390,Laboratory,15,1,6.7,2,2,Weekday,2,21.5,Underutilized
2026-03-24 03:45,B1,4,COM-B1425,Common Area,60,2,3.3,1,2,Weekday,3,20.6,Underutilized
2026-03-24 04:00,B2,5,CAF-B2533,Cafeteria,120,1,0.8,2,0,Weekday,4,22.7,Underutilized
2026-03-24 04:30,B1,1,OFF-B1192,Office,25,0,0.0,0,0,Weekday,4,22.8,Underutilized
2026-03-24 05:30,B1,1,COM-B1196,Common Area,60,2,3.3,0,2,Weekday,5,25.2,Underutilized
2026-03-24 06:15,B1,5,OFF-B1561,Office,25,0,0.0,0,0,Weekday,6,21.6,Underutilized
2026-03-24 06:45,B3,2,CAF-B3210,Cafeteria,120,8,6.7,2,2,Weekday,6,22.8,Underutilized
2026-03-24 07:30,B1,3,CLASS-B1329,Classroom,50,1,2.0,1,2,Weekday,7,23.4,Underutilized
2026-03-24 08:15,B3,2,CLASS-B3268,Classroom,50,41,82.0,11,0,Weekday,8,25.1,Highly Utilized
2026-03-24 09:15,B3,3,LAB-B3359,Laboratory,15,14,93.3,9,11,Weekday,9,24.5,Overcrowded
2026-03-24 09:45,B3,2,OFF-B3241,Office,25,19,76.0,12,11,Weekday,9,20.9,Highly Utilized
2026-03-24 10:00,B3,4,COM-B3491,Common Area,60,36,60.0,15,9,Weekday,10,20.6,Normally Utilized
2026-03-24 10:15,B2,5,CAF-B2562,Cafeteria,120,90,75.0,13,2,Weekday,10,20.7,Highly Utilized
2026-03-24 11:00,B2,1,MEET-B2153,Meeting Room,20,13,65.0,9,14,Weekday,11,20.9,Normally Utilized
2026-03-24 11:45,B2,3,MEET-B2385,Meeting Room,20,13,65.0,8,6,Weekday,11,25.3,Normally Utilized
2026-03-24 12:15,B2,3,OFF-B2339,Office,40,31,77.5,13,8,Weekday,12,20.6,Highly Utilized
2026-03-24 12:45,B1,4,LAB-B1469,Laboratory,15,12,80.0,1,9,Weekday,12,25.2,Highly Utilized
2026-03-24 13:00,B2,5,OFF-B2567,Office,40,22,55.0,4,8,Weekday,13,24.4,Normally Utilized
2026-03-24 13:15,B2,2,CONF-B2237,Conference Room,100,78,78.0,2,6,Weekday,13,24.6,Highly Utilized
2026-03-24 13:45,B3,2,CONF-B3239,Conference Room,100,77,77.0,6,12,Weekday,13,24.3,Highly Utilized
2026-03-24 14:15,B1,2,COM-B1241,Common Area,60,34,56.7,6,6,Weekday,14,23.4,Normally Utilized
2026-03-24 14:30,B3,4,MEET-B3488,Meeting Room,12,8,66.7,1,4,Weekday,14,20.6,Normally Utilized
2026-03-24 15:15,B3,5,MEET-B3520,Meeting Room,20,12,60.0,4,12,Weekday,15,23.9,Normally Utilized
2026-03-24 16:00,B1,5,OFF-B1558,Office,40,23,57.5,13,15,Weekday,16,24.2,Normally Utilized
2026-03-24 16:30,B1,5,OFF-B1514,Office,25,10,40.0,1,3,Weekday,16,23.9,Normally Utilized
2026-03-24 16:45,B2,4,CLASS-B2489,Classroom,50,27,54.0,11,6,Weekday,16,22.0,Normally Utilized
2026-03-24 17:30,B2,4,CONF-B2412,Conference Room,100,48,48.0,10,10,Weekday,17,24.5,Normally Utilized
2026-03-24 18:15,B3,5,CAF-B3540,Cafeteria,120,97,80.8,6,0,Weekday,18,24.7,Highly Utilized
2026-03-24 19:00,B1,3,CONF-B1326,Conference Room,100,4,4.0,2,1,Weekday,19,20.9,Underutilized
2026-03-24 19:15,B1,2,LAB-B1286,Laboratory,15,1,6.7,1,0,Weekday,19,24.6,Underutilized
2026-03-24 20:00,B1,3,LAB-B1323,Laboratory,15,0,0.0,0,2,Weekday,20,22.6,Underutilized
2026-03-24 21:00,B3,3,MEET-B3346,Meeting Room,12,0,0.0,2,1,Weekday,21,23.1,Underutilized
2026-03-24 22:00,B2,1,COM-B2170,Common Area,60,3,5.0,1,1,Weekday,22,22.8,Underutilized
2026-03-24 22:45,B1,5,CLASS-B1587,Classroom,50,4,8.0,1,1,Weekday,22,22.6,Underutilized
2026-03-24 23:45,B1,4,CLASS-B1456,Classroom,50,3,6.0,2,0,Weekday,23,21.1,Underutilized
2026-03-25 00:15,B2,1,CONF-B2138,Conference Room,100,8,8.0,2,1,Weekday,0,21.0,Underutilized
2026-03-25 00:30,B2,5,OFF-B2582,Office,40,1,2.5,0,2,Weekday,0,24.7,Underutilized
2026-03-25 01:00,B1,4,CAF-B1492,Cafeteria,120,11,9.2,2,2,Weekday,1,23.7,Underutilized
2026-03-25 01:15,B1,4,CAF-B1421,Cafeteria,120,6,5.0,2,1,Weekday,1,21.5,Underutilized
2026-03-25 01:45,B3,4,OFF-B3410,Office,25,0,0.0,0,0,Weekday,1,22.0,Underutilized
2026-03-25 02:30,B3,4,MEET-B3487,Meeting Room,12,0,0.0,2,1,Weekday,2,22.7,Underutilized
2026-03-25 02:45,B2,1,CONF-B2113,Conference Room,100,8,8.0,1,1,Weekday,2,21.9,Underutilized
2026-03-25 03:30,B1,5,OFF-B1548,Office,40,3,7.5,1,2,Weekday,3,23.1,Underutilized
2026-03-25 04:00,B3,1,CLASS-B3191,Classroom,50,2,4.0,0,1,Weekday,4,23.2,Underutilized
2026-03-25 04:30,B2,1,OFF-B2121,Office,40,2,5.0,1,0,Weekday,4,22.8,Underutilized
2026-03-25 04:45,B3,2,OFF-B3257,Office,40,3,7.5,0,1,Weekday,4,24.1,Underutilized
2026-03-25 05:15,B2,4,CLASS-B2489,Classroom,50,4,8.0,2,2,Weekday,5,20.9,Underutilized
2026-03-25 06:15,B2,2,MEET-B2213,Meeting Room,12,1,8.3,2,2,Weekday,6,21.4,Underutilized
2026-03-25 07:15,B2,3,MEET-B2325,Meeting Room,12,0,0.0,1,0,Weekday,7,20.9,Underutilized
2026-03-25 08:15,B1,3,MEET-B1387,Meeting Room,20,10,50.0,12,12,Weekday,8,22.2,Normally Utilized
2026-03-25 09:15,B2,5,OFF-B2537,Office,40,29,72.5,0,0,Weekday,9,23.2,Highly Utilized
2026-03-25 10:00,B3,2,CONF-B3216,Conference Room,100,81,81.0,3,8,Weekday,10,24.5,Highly Utilized
2026-03-25 10:30,B2,5,COM-B2546,Common Area,60,49,81.7,8,1,Weekday,10,24.5,Highly Utilized
2026-03-25 11:15,B2,2,CAF-B2282,Cafeteria,120,70,58.3,3,13,Weekday,11,20.5,Normally Utilized
2026-03-25 11:30,B3,3,CLASS-B3387,Classroom,50,35,70.0,10,13,Weekday,11,21.2,Highly Utilized
2026-03-25 11:45,B1,3,COM-B1372,Common Area,60,26,43.3,5,6,Weekday,11,22.5,Normally Utilized
2026-03-25 12:45,B2,3,CAF-B2332,Cafeteria,120,93,77.5,7,0,Weekday,12,24.5,Highly Utilized
2026-03-25 13:00,B2,1,LAB-B2110,Laboratory,15,8,53.3,2,9,Weekday,13,21.1,Normally Utilized
2026-03-25 13:30,B3,1,LAB-B3149,Laboratory,15,7,46.7,7,10,Weekday,13,23.9,Normally Utilized
2026-03-25 14:30,B1,1,CLASS-B1186,Classroom,50,20,40.0,12,4,Weekday,14,22.4,Normally Utilized
2026-03-25 15:00,B3,2,MEET-B3272,Meeting Room,12,8,66.7,4,15,Weekday,15,22.3,Normally Utilized
2026-03-25 15:45,B2,4,LAB-B2496,Laboratory,15,6,40.0,10,4,Weekday,15,25.2,Normally Utilized
2026-03-25 16:15,B1,5,LAB-B1599,Laboratory,15,11,73.3,8,10,Weekday,16,20.9,Highly Utilized
