timestamp,event_id,building_id,access_point,person_id,person_type,access_type,authentication_method,entry_exit,access_status,visitor_id,location,risk_level
2026-03-09 15:00,EVT-00468,B1,Restricted Area #B1-F3,CON-368,Contractor,Restricted Area,Access Card,Exit,Authorized,N/A,Building B1 (Floor 3 - Restricted Area),Low
2026-03-09 15:30,EVT-00469,B3,Emergency Exit #B3-F1,UNK-999,Unknown,Emergency Exit,PIN,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-09 16:00,EVT-00470,B1,Parking #B1-F4,CON-415,Contractor,Parking,RFID,Entry,Authorized,N/A,Building B1 (Floor 4 - Parking),Low
2026-03-09 16:30,EVT-00471,B1,Emergency Exit #B1-F3,CON-488,Contractor,Emergency Exit,PIN,Exit,Authorized,N/A,Building B1 (Floor 3 - Emergency Exit),Low
2026-03-09 16:50,EVT-00472,B2,Server Room #B2-F4,ADM-65,Administrator,Server Room,Biometric,Exit,Authorized,N/A,Building B2 (Floor 4 - Server Room),Low
2026-03-09 17:20,EVT-00473,B1,Laboratory #B1-F5,CON-496,Contractor,Laboratory,RFID,Entry,Authorized,N/A,Building B1 (Floor 5 - Laboratory),Low
2026-03-09 17:40,EVT-00474,B1,Parking #B1-F4,ADM-50,Administrator,Parking,PIN,Entry,Authorized,N/A,Building B1 (Floor 4 - Parking),Low
2026-03-09 18:00,EVT-00475,B1,Restricted Area #B1-F1,ADM-70,Administrator,Restricted Area,Access Card,Entry,Authorized,N/A,Building B1 (Floor 1 - Restricted Area),Low
2026-03-09 18:20,EVT-00476,B1,Laboratory #B1-F2,EMP-324,Employee,Laboratory,PIN,Exit,Authorized,N/A,Building B1 (Floor 2 - Laboratory),Low
2026-03-09 18:50,EVT-00477,B2,Server Room #B2-F1,EMP-883,Employee,Server Room,RFID,Entry,Suspicious,N/A,Building B2 (Floor 1 - Server Room),High
2026-03-09 19:10,EVT-00478,B3,Office #B3-F2,EMP-420,Employee,Office,RFID,Exit,Authorized,N/A,Building B3 (Floor 2 - Office),Low
2026-03-09 19:55,EVT-00479,B3,Emergency Exit #B3-F3,CON-418,Contractor,Emergency Exit,PIN,Exit,Authorized,N/A,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-09 20:05,EVT-00480,B3,Server Room #B3-F2,EMP-574,Employee,Server Room,Access Card,Exit,Authorized,N/A,Building B3 (Floor 2 - Server Room),Low
2026-03-09 20:35,EVT-00481,B1,Laboratory #B1-F2,VIS-752,Visitor,Laboratory,PIN,Exit,Authorized,VIS-752,Building B1 (Floor 2 - Laboratory),Low
2026-03-09 21:20,EVT-00482,B1,Restricted Area #B1-F4,CON-482,Contractor,Restricted Area,Biometric,Entry,Suspicious,N/A,Building B1 (Floor 4 - Restricted Area),High
2026-03-09 21:40,EVT-00483,B3,Server Room #B3-F1,VIS-819,Visitor,Server Room,Access Card,Exit,Authorized,VIS-819,Building B3 (Floor 1 - Server Room),Low
2026-03-09 22:25,EVT-00484,B3,Laboratory #B3-F1,VIS-812,Visitor,Laboratory,Access Card,Entry,Authorized,VIS-812,Building B3 (Floor 1 - Laboratory),Low
2026-03-09 23:10,EVT-00485,B3,Server Room #B3-F4,ADM-84,Administrator,Server Room,Access Card,Entry,Authorized,N/A,Building B3 (Floor 4 - Server Room),Low
2026-03-09 23:30,EVT-00486,B3,Office #B3-F5,CON-461,Contractor,Office,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 5 - Office),Low
2026-03-09 23:40,EVT-00487,B1,Laboratory #B1-F3,VIS-629,Visitor,Laboratory,Access Card,Exit,Suspicious,VIS-629,Building B1 (Floor 3 - Laboratory),High
2026-03-10 00:10,EVT-00488,B3,Server Room #B3-F5,CON-404,Contractor,Server Room,Access Card,Exit,Authorized,N/A,Building B3 (Floor 5 - Server Room),Low
2026-03-10 00:30,EVT-00489,B3,Restricted Area #B3-F4,UNK-999,Unknown,Restricted Area,RFID,Entry,Authorized,N/A,Building B3 (Floor 4 - Restricted Area),Low
2026-03-10 00:50,EVT-00490,B3,Parking #B3-F2,ADM-69,Administrator,Parking,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 2 - Parking),Low
2026-03-10 01:10,EVT-00491,B3,Restricted Area #B3-F2,UNK-999,Unknown,Restricted Area,RFID,Exit,Authorized,N/A,Building B3 (Floor 2 - Restricted Area),Low
2026-03-10 01:55,EVT-00492,B3,Office #B3-F1,VIS-656,Visitor,Office,Biometric,Exit,Suspicious,VIS-656,Building B3 (Floor 1 - Office),High
2026-03-10 02:15,EVT-00493,B3,Laboratory #B3-F3,EMP-464,Employee,Laboratory,Visitor Pass,Exit,Suspicious,N/A,Building B3 (Floor 3 - Laboratory),High
2026-03-10 02:25,EVT-00494,B2,Parking #B2-F5,EMP-190,Employee,Parking,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-10 02:35,EVT-00495,B3,Restricted Area #B3-F1,UNK-999,Unknown,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 1 - Restricted Area),Low
2026-03-10 03:20,EVT-00496,B2,Office #B2-F5,VIS-794,Visitor,Office,RFID,Exit,Authorized,VIS-794,Building B2 (Floor 5 - Office),Low
2026-03-10 04:05,EVT-00497,B1,Server Room #B1-F3,VIS-615,Visitor,Server Room,RFID,Exit,Authorized,VIS-615,Building B1 (Floor 3 - Server Room),Low
2026-03-10 04:15,EVT-00498,B2,Parking #B2-F5,UNK-999,Unknown,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-10 05:00,EVT-00499,B2,Office #B2-F5,EMP-811,Employee,Office,PIN,Exit,Authorized,N/A,Building B2 (Floor 5 - Office),Low
2026-03-10 05:20,EVT-00500,B2,Restricted Area #B2-F5,CON-403,Contractor,Restricted Area,Access Card,Entry,Authorized,N/A,Building B2 (Floor 5 - Restricted Area),Low
2026-03-10 06:05,EVT-00501,B1,Emergency Exit #B1-F4,CON-333,Contractor,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-10 06:15,EVT-00502,B3,Office #B3-F1,ADM-71,Administrator,Office,PIN,Exit,Denied,N/A,Building B3 (Floor 1 - Office),Medium
2026-03-10 06:25,EVT-00503,B2,Laboratory #B2-F4,CON-491,Contractor,Laboratory,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 4 - Laboratory),Low
2026-03-10 06:35,EVT-00504,B1,Server Room #B1-F1,UNK-999,Unknown,Server Room,Biometric,Exit,Authorized,N/A,Building B1 (Floor 1 - Server Room),Low
2026-03-10 06:55,EVT-00505,B1,Server Room #B1-F1,CON-313,Contractor,Server Room,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Server Room),Low
2026-03-10 07:25,EVT-00506,B3,Laboratory #B3-F5,EMP-440,Employee,Laboratory,Biometric,Exit,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-10 07:55,EVT-00507,B1,Office #B1-F1,CON-345,Contractor,Office,RFID,Exit,Denied,N/A,Building B1 (Floor 1 - Office),Medium
2026-03-10 08:40,EVT-00508,B2,Laboratory #B2-F1,EMP-476,Employee,Laboratory,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-10 09:25,EVT-00509,B3,Office #B3-F3,VIS-600,Visitor,Office,Visitor Pass,Exit,Authorized,VIS-600,Building B3 (Floor 3 - Office),Low
2026-03-10 09:55,EVT-00510,B3,Laboratory #B3-F4,ADM-82,Administrator,Laboratory,RFID,Entry,Denied,N/A,Building B3 (Floor 4 - Laboratory),Medium
2026-03-10 10:25,EVT-00511,B1,Office #B1-F4,CON-404,Contractor,Office,Access Card,Entry,Denied,N/A,Building B1 (Floor 4 - Office),Medium
2026-03-10 11:10,EVT-00512,B2,Server Room #B2-F3,CON-318,Contractor,Server Room,Biometric,Entry,Authorized,N/A,Building B2 (Floor 3 - Server Room),Low
2026-03-10 11:40,EVT-00513,B1,Emergency Exit #B1-F4,UNK-999,Unknown,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-10 12:00,EVT-00514,B1,Office #B1-F3,CON-364,Contractor,Office,Access Card,Entry,Denied,N/A,Building B1 (Floor 3 - Office),Medium
2026-03-10 12:45,EVT-00515,B1,Emergency Exit #B1-F4,ADM-90,Administrator,Emergency Exit,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-10 13:05,EVT-00516,B1,Server Room #B1-F3,VIS-619,Visitor,Server Room,RFID,Exit,Authorized,VIS-619,Building B1 (Floor 3 - Server Room),Low
2026-03-10 13:15,EVT-00517,B3,Emergency Exit #B3-F1,EMP-496,Employee,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-10 13:25,EVT-00518,B2,Laboratory #B2-F2,UNK-999,Unknown,Laboratory,RFID,Exit,Authorized,N/A,Building B2 (Floor 2 - Laboratory),Low
2026-03-10 13:35,EVT-00519,B2,Office #B2-F5,VIS-669,Visitor,Office,Biometric,Exit,Denied,VIS-669,Building B2 (Floor 5 - Office),Medium
2026-03-10 14:20,EVT-00520,B1,Main Entrance #B1-F1,EMP-922,Employee,Main Entrance,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-10 15:05,EVT-00521,B2,Laboratory #B2-F1,EMP-820,Employee,Laboratory,Biometric,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-10 15:15,EVT-00522,B2,Office #B2-F4,VIS-856,Visitor,Office,Biometric,Entry,Authorized,VIS-856,Building B2 (Floor 4 - Office),Low
2026-03-10 15:45,EVT-00523,B1,Parking #B1-F1,EMP-616,Employee,Parking,Access Card,Entry,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-10 15:55,EVT-00524,B3,Laboratory #B3-F5,CON-314,Contractor,Laboratory,Biometric,Entry,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-10 16:15,EVT-00525,B1,Parking #B1-F1,CON-495,Contractor,Parking,Access Card,Exit,Denied,N/A,Building B1 (Floor 1 - Parking),Medium
2026-03-10 17:00,EVT-00526,B1,Office #B1-F2,CON-316,Contractor,Office,Biometric,Entry,Authorized,N/A,Building B1 (Floor 2 - Office),Low
2026-03-10 17:10,EVT-00527,B3,Laboratory #B3-F3,VIS-626,Visitor,Laboratory,Biometric,Entry,Authorized,VIS-626,Building B3 (Floor 3 - Laboratory),Low
2026-03-10 17:30,EVT-00528,B2,Parking #B2-F5,UNK-999,Unknown,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-10 18:00,EVT-00529,B2,Parking #B2-F3,CON-371,Contractor,Parking,Access Card,Entry,Authorized,N/A,Building B2 (Floor 3 - Parking),Low
2026-03-10 18:10,EVT-00530,B2,Main Entrance #B2-F5,UNK-999,Unknown,Main Entrance,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Main Entrance),Low
2026-03-10 18:20,EVT-00531,B3,Office #B3-F2,ADM-46,Administrator,Office,Access Card,Entry,Denied,N/A,Building B3 (Floor 2 - Office),Medium
2026-03-10 18:30,EVT-00532,B2,Parking #B2-F4,EMP-390,Employee,Parking,Biometric,Exit,Authorized,N/A,Building B2 (Floor 4 - Parking),Low
2026-03-10 18:50,EVT-00533,B1,Main Entrance #B1-F1,EMP-890,Employee,Main Entrance,RFID,Exit,Denied,N/A,Building B1 (Floor 1 - Main Entrance),Medium
2026-03-10 19:10,EVT-00534,B2,Main Entrance #B2-F3,UNK-999,Unknown,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 3 - Main Entrance),Low
2026-03-10 19:30,EVT-00535,B3,Parking #B3-F4,VIS-737,Visitor,Parking,PIN,Entry,Authorized,VIS-737,Building B3 (Floor 4 - Parking),Low
2026-03-10 19:50,EVT-00536,B1,Office #B1-F4,ADM-53,Administrator,Office,RFID,Entry,Authorized,N/A,Building B1 (Floor 4 - Office),Low
2026-03-10 20:35,EVT-00537,B1,Office #B1-F1,EMP-313,Employee,Office,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 1 - Office),Low
2026-03-10 20:45,EVT-00538,B2,Laboratory #B2-F1,ADM-74,Administrator,Laboratory,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 1 - Laboratory),Low
2026-03-10 20:55,EVT-00539,B3,Server Room #B3-F1,CON-369,Contractor,Server Room,Access Card,Exit,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-10 21:15,EVT-00540,B3,Parking #B3-F3,VIS-700,Visitor,Parking,Biometric,Exit,Authorized,VIS-700,Building B3 (Floor 3 - Parking),Low
2026-03-10 21:45,EVT-00541,B1,Parking #B1-F4,VIS-888,Visitor,Parking,Access Card,Entry,Authorized,VIS-888,Building B1 (Floor 4 - Parking),Low
2026-03-10 21:55,EVT-00542,B3,Parking #B3-F5,UNK-999,Unknown,Parking,PIN,Entry,Authorized,N/A,Building B3 (Floor 5 - Parking),Low
2026-03-10 22:25,EVT-00543,B2,Main Entrance #B2-F1,UNK-999,Unknown,Main Entrance,Biometric,Exit,Authorized,N/A,Building B2 (Floor 1 - Main Entrance),Low
2026-03-10 22:45,EVT-00544,B1,Office #B1-F1,ADM-20,Administrator,Office,Biometric,Entry,Denied,N/A,Building B1 (Floor 1 - Office),Medium
2026-03-10 23:05,EVT-00545,B2,Main Entrance #B2-F1,VIS-835,Visitor,Main Entrance,Biometric,Entry,Authorized,VIS-835,Building B2 (Floor 1 - Main Entrance),Low
2026-03-10 23:25,EVT-00546,B3,Office #B3-F1,CON-331,Contractor,Office,Biometric,Entry,Authorized,N/A,Building B3 (Floor 1 - Office),Low
2026-03-11 00:10,EVT-00547,B2,Restricted Area #B2-F3,VIS-698,Visitor,Restricted Area,RFID,Entry,Authorized,VIS-698,Building B2 (Floor 3 - Restricted Area),Low
2026-03-11 00:40,EVT-00548,B1,Parking #B1-F1,EMP-187,Employee,Parking,PIN,Exit,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-11 00:50,EVT-00549,B2,Parking #B2-F1,EMP-842,Employee,Parking,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Parking),Low
2026-03-11 01:10,EVT-00550,B1,Server Room #B1-F5,CON-303,Contractor,Server Room,Visitor Pass,Entry,Authorized,N/A,Building B1 (Floor 5 - Server Room),Low
2026-03-11 01:55,EVT-00551,B3,Main Entrance #B3-F4,VIS-553,Visitor,Main Entrance,Access Card,Entry,Authorized,VIS-553,Building B3 (Floor 4 - Main Entrance),Low
2026-03-11 02:05,EVT-00552,B2,Main Entrance #B2-F2,UNK-999,Unknown,Main Entrance,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 2 - Main Entrance),Low
2026-03-11 02:15,EVT-00553,B1,Emergency Exit #B1-F4,UNK-999,Unknown,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B1 (Floor 4 - Emergency Exit),Low
2026-03-11 02:25,EVT-00554,B2,Restricted Area #B2-F5,CON-425,Contractor,Restricted Area,Access Card,Exit,Authorized,N/A,Building B2 (Floor 5 - Restricted Area),Low
2026-03-11 02:45,EVT-00555,B1,Main Entrance #B1-F2,CON-361,Contractor,Main Entrance,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 2 - Main Entrance),Low
2026-03-11 02:55,EVT-00556,B3,Server Room #B3-F1,VIS-507,Visitor,Server Room,Access Card,Exit,Authorized,VIS-507,Building B3 (Floor 1 - Server Room),Low
2026-03-11 03:25,EVT-00557,B3,Laboratory #B3-F5,ADM-81,Administrator,Laboratory,RFID,Exit,Authorized,N/A,Building B3 (Floor 5 - Laboratory),Low
2026-03-11 04:10,EVT-00558,B1,Main Entrance #B1-F1,EMP-703,Employee,Main Entrance,RFID,Entry,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-11 04:30,EVT-00559,B1,Server Room #B1-F4,ADM-55,Administrator,Server Room,RFID,Entry,Suspicious,N/A,Building B1 (Floor 4 - Server Room),High
2026-03-11 05:00,EVT-00560,B2,Parking #B2-F3,EMP-838,Employee,Parking,RFID,Entry,Authorized,N/A,Building B2 (Floor 3 - Parking),Low
2026-03-11 05:45,EVT-00561,B2,Main Entrance #B2-F3,UNK-999,Unknown,Main Entrance,Visitor Pass,Entry,Authorized,N/A,Building B2 (Floor 3 - Main Entrance),Low
2026-03-11 06:15,EVT-00562,B3,Emergency Exit #B3-F2,ADM-29,Administrator,Emergency Exit,Biometric,Exit,Authorized,N/A,Building B3 (Floor 2 - Emergency Exit),Low
2026-03-11 06:25,EVT-00563,B1,Office #B1-F2,VIS-886,Visitor,Office,Biometric,Entry,Suspicious,VIS-886,Building B1 (Floor 2 - Office),High
2026-03-11 06:35,EVT-00564,B3,Restricted Area #B3-F3,UNK-999,Unknown,Restricted Area,Visitor Pass,Entry,Suspicious,VIS-608,Building B3 (Floor 3 - Emergency Exit),Critical
2026-03-11 06:45,EVT-00565,B3,Server Room #B3-F4,VIS-660,Visitor,Server Room,PIN,Entry,Authorized,VIS-660,Building B3 (Floor 4 - Server Room),Low
2026-03-11 06:55,EVT-00566,B1,Emergency Exit #B1-F1,UNK-999,Unknown,Emergency Exit,Biometric,Exit,Authorized,N/A,Building B1 (Floor 1 - Emergency Exit),Low
2026-03-11 07:05,EVT-00567,B2,Restricted Area #B2-F4,VIS-684,Visitor,Restricted Area,Visitor Pass,Exit,Authorized,VIS-684,Building B2 (Floor 4 - Restricted Area),Low
2026-03-11 07:25,EVT-00568,B2,Server Room #B2-F2,UNK-999,Unknown,Server Room,PIN,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-11 07:55,EVT-00569,B2,Emergency Exit #B2-F2,CON-370,Contractor,Emergency Exit,PIN,Entry,Authorized,N/A,Building B2 (Floor 2 - Emergency Exit),Low
2026-03-11 08:40,EVT-00570,B2,Restricted Area #B2-F3,CON-304,Contractor,Restricted Area,RFID,Entry,Authorized,N/A,Building B2 (Floor 3 - Restricted Area),Low
2026-03-11 09:10,EVT-00571,B2,Parking #B2-F5,ADM-55,Administrator,Parking,RFID,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-11 09:30,EVT-00572,B1,Main Entrance #B1-F1,UNK-999,Unknown,Main Entrance,Biometric,Exit,Authorized,N/A,Building B1 (Floor 1 - Main Entrance),Low
2026-03-11 09:40,EVT-00573,B1,Parking #B1-F2,VIS-559,Visitor,Parking,Biometric,Entry,Authorized,VIS-559,Building B1 (Floor 2 - Parking),Low
2026-03-11 10:25,EVT-00574,B1,Restricted Area #B1-F1,EMP-340,Employee,Restricted Area,PIN,Entry,Suspicious,N/A,Building B1 (Floor 1 - Restricted Area),High
2026-03-11 10:55,EVT-00575,B2,Server Room #B2-F1,UNK-999,Unknown,Server Room,Access Card,Exit,Denied,N/A,Building B2 (Floor 1 - Server Room),High
2026-03-11 11:05,EVT-00576,B1,Laboratory #B1-F1,CON-443,Contractor,Laboratory,Access Card,Exit,Authorized,N/A,Building B1 (Floor 1 - Laboratory),Low
2026-03-11 11:25,EVT-00577,B1,Server Room #B1-F2,EMP-656,Employee,Server Room,PIN,Exit,Authorized,N/A,Building B1 (Floor 2 - Server Room),Low
2026-03-11 12:10,EVT-00578,B3,Emergency Exit #B3-F3,CON-421,Contractor,Emergency Exit,Access Card,Exit,Authorized,N/A,Building B3 (Floor 3 - Emergency Exit),Low
2026-03-11 12:40,EVT-00579,B2,Laboratory #B2-F5,CON-427,Contractor,Laboratory,PIN,Entry,Authorized,N/A,Building B2 (Floor 5 - Laboratory),Low
2026-03-11 13:25,EVT-00580,B1,Main Entrance #B1-F3,EMP-224,Employee,Main Entrance,Access Card,Exit,Authorized,N/A,Building B1 (Floor 3 - Main Entrance),Low
2026-03-11 14:10,EVT-00581,B3,Main Entrance #B3-F4,EMP-924,Employee,Main Entrance,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 4 - Main Entrance),Low
2026-03-11 14:30,EVT-00582,B1,Restricted Area #B1-F1,ADM-82,Administrator,Restricted Area,Visitor Pass,Exit,Authorized,N/A,Building B1 (Floor 1 - Restricted Area),Low
2026-03-11 14:50,EVT-00583,B3,Office #B3-F2,ADM-24,Administrator,Office,RFID,Entry,Authorized,N/A,Building B3 (Floor 2 - Office),Low
2026-03-11 15:20,EVT-00584,B3,Laboratory #B3-F4,EMP-943,Employee,Laboratory,Access Card,Entry,Authorized,N/A,Building B3 (Floor 4 - Laboratory),Low
2026-03-11 16:05,EVT-00585,B2,Parking #B2-F2,EMP-717,Employee,Parking,RFID,Entry,Authorized,N/A,Building B2 (Floor 2 - Parking),Low
2026-03-11 16:25,EVT-00586,B3,Laboratory #B3-F4,VIS-619,Visitor,Laboratory,RFID,Entry,Authorized,VIS-619,Building B3 (Floor 4 - Laboratory),Low
2026-03-11 17:10,EVT-00587,B2,Parking #B2-F5,EMP-401,Employee,Parking,RFID,Entry,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-11 17:30,EVT-00588,B2,Emergency Exit #B2-F4,ADM-84,Administrator,Emergency Exit,Biometric,Entry,Authorized,N/A,Building B2 (Floor 4 - Emergency Exit),Low
2026-03-11 18:15,EVT-00589,B1,Server Room #B1-F4,EMP-749,Employee,Server Room,RFID,Exit,Authorized,N/A,Building B1 (Floor 4 - Server Room),Low
2026-03-11 18:35,EVT-00590,B1,Parking #B1-F1,ADM-40,Administrator,Parking,Biometric,Exit,Authorized,N/A,Building B1 (Floor 1 - Parking),Low
2026-03-11 19:05,EVT-00591,B2,Laboratory #B2-F4,ADM-62,Administrator,Laboratory,RFID,Exit,Denied,N/A,Building B2 (Floor 4 - Laboratory),Medium
2026-03-11 19:35,EVT-00592,B1,Main Entrance #B1-F2,EMP-148,Employee,Main Entrance,Access Card,Exit,Authorized,N/A,Building B1 (Floor 2 - Main Entrance),Low
2026-03-11 19:55,EVT-00593,B2,Office #B2-F2,ADM-44,Administrator,Office,Biometric,Entry,Denied,N/A,Building B2 (Floor 2 - Office),Medium
2026-03-11 20:15,EVT-00594,B3,Main Entrance #B3-F1,ADM-89,Administrator,Main Entrance,RFID,Exit,Denied,N/A,Building B3 (Floor 1 - Main Entrance),Medium
2026-03-11 20:45,EVT-00595,B2,Server Room #B2-F3,EMP-703,Employee,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 3 - Server Room),Low
2026-03-11 21:05,EVT-00596,B1,Office #B1-F4,CON-362,Contractor,Office,Biometric,Exit,Authorized,N/A,Building B1 (Floor 4 - Office),Low
2026-03-11 21:35,EVT-00597,B3,Main Entrance #B3-F5,CON-379,Contractor,Main Entrance,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 5 - Main Entrance),Low
2026-03-11 22:05,EVT-00598,B1,Laboratory #B1-F3,EMP-221,Employee,Laboratory,Biometric,Exit,Authorized,N/A,Building B1 (Floor 3 - Laboratory),Low
2026-03-11 22:15,EVT-00599,B2,Parking #B2-F5,ADM-29,Administrator,Parking,Access Card,Exit,Authorized,N/A,Building B2 (Floor 5 - Parking),Low
2026-03-11 23:00,EVT-00600,B3,Server Room #B3-F1,ADM-52,Administrator,Server Room,RFID,Exit,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-11 23:30,EVT-00601,B2,Main Entrance #B2-F2,EMP-505,Employee,Main Entrance,PIN,Exit,Denied,N/A,Building B2 (Floor 2 - Main Entrance),Medium
2026-03-11 23:50,EVT-00602,B2,Office #B2-F5,VIS-712,Visitor,Office,RFID,Entry,Authorized,VIS-712,Building B2 (Floor 5 - Office),Low
2026-03-12 00:10,EVT-00603,B1,Parking #B1-F2,ADM-78,Administrator,Parking,Access Card,Exit,Suspicious,N/A,Building B1 (Floor 2 - Parking),High
2026-03-12 00:30,EVT-00604,B3,Office #B3-F3,EMP-764,Employee,Office,RFID,Entry,Denied,N/A,Building B3 (Floor 3 - Office),Medium
2026-03-12 01:15,EVT-00605,B3,Office #B3-F2,CON-358,Contractor,Office,RFID,Exit,Authorized,N/A,Building B3 (Floor 2 - Office),Low
2026-03-12 01:25,EVT-00606,B3,Emergency Exit #B3-F1,CON-456,Contractor,Emergency Exit,Visitor Pass,Entry,Authorized,N/A,Building B3 (Floor 1 - Emergency Exit),Low
2026-03-12 02:10,EVT-00607,B3,Server Room #B3-F1,EMP-589,Employee,Server Room,RFID,Entry,Authorized,N/A,Building B3 (Floor 1 - Server Room),Low
2026-03-12 02:20,EVT-00608,B1,Emergency Exit #B1-F1,CON-455,Contractor,Emergency Exit,RFID,Exit,Authorized,N/A,Building B1 (Floor 1 - Emergency Exit),Low
2026-03-12 03:05,EVT-00609,B2,Server Room #B2-F2,CON-302,Contractor,Server Room,Biometric,Entry,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-12 03:50,EVT-00610,B2,Laboratory #B2-F3,EMP-836,Employee,Laboratory,Access Card,Entry,Authorized,N/A,Building B2 (Floor 3 - Laboratory),Low
2026-03-12 04:10,EVT-00611,B3,Server Room #B3-F2,UNK-999,Unknown,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B3 (Floor 2 - Server Room),Low
2026-03-12 04:30,EVT-00612,B1,Server Room #B1-F3,UNK-999,Unknown,Server Room,Biometric,Exit,Authorized,N/A,Building B1 (Floor 3 - Server Room),Low
2026-03-12 05:00,EVT-00613,B1,Restricted Area #B1-F2,UNK-999,Unknown,Restricted Area,Biometric,Exit,Authorized,N/A,Building B1 (Floor 2 - Restricted Area),Low
2026-03-12 05:30,EVT-00614,B3,Main Entrance #B3-F4,VIS-741,Visitor,Main Entrance,Access Card,Exit,Authorized,VIS-741,Building B3 (Floor 4 - Main Entrance),Low
2026-03-12 05:50,EVT-00615,B3,Restricted Area #B3-F2,VIS-563,Visitor,Restricted Area,RFID,Entry,Authorized,VIS-563,Building B3 (Floor 2 - Restricted Area),Low
2026-03-12 06:35,EVT-00616,B2,Restricted Area #B2-F1,UNK-999,Unknown,Restricted Area,PIN,Entry,Authorized,N/A,Building B2 (Floor 1 - Restricted Area),Low
2026-03-12 06:55,EVT-00617,B2,Emergency Exit #B2-F3,CON-328,Contractor,Emergency Exit,Access Card,Entry,Authorized,N/A,Building B2 (Floor 3 - Emergency Exit),Low
2026-03-12 07:40,EVT-00618,B1,Parking #B1-F3,UNK-999,Unknown,Parking,Biometric,Exit,Suspicious,N/A,Building B1 (Floor 3 - Parking),High
2026-03-12 08:25,EVT-00619,B2,Restricted Area #B2-F5,UNK-999,Unknown,Restricted Area,Visitor Pass,Exit,Suspicious,N/A,Building B2 (Floor 5 - Office),Critical
2026-03-12 08:35,EVT-00620,B2,Laboratory #B2-F4,CON-471,Contractor,Laboratory,Biometric,Exit,Authorized,N/A,Building B2 (Floor 4 - Laboratory),Low
2026-03-12 09:05,EVT-00621,B3,Laboratory #B3-F1,CON-314,Contractor,Laboratory,Access Card,Exit,Authorized,N/A,Building B3 (Floor 1 - Laboratory),Low
2026-03-12 09:25,EVT-00622,B2,Emergency Exit #B2-F3,EMP-164,Employee,Emergency Exit,RFID,Exit,Authorized,N/A,Building B2 (Floor 3 - Emergency Exit),Low
2026-03-12 09:45,EVT-00623,B2,Server Room #B2-F2,UNK-999,Unknown,Server Room,Visitor Pass,Exit,Authorized,N/A,Building B2 (Floor 2 - Server Room),Low
2026-03-12 10:15,EVT-00624,B2,Office #B2-F3,VIS-524,Visitor,Office,PIN,Entry,Authorized,VIS-524,Building B2 (Floor 3 - Office),Low
